,Unnamed: 0,ddc_barcode,ddc_ipcode,ddc_mch_code,ddc_mch_side,ddc_ev_subcode,ddc_ev_timestamp,c_machine,month,y-m-day,event_time,time:_cluster_label
9772,159582,9440200199,39350,C102,R,UN_FORK_IN_START,2022-11-30 05:53:14,True,11,22-11-30,0.0,0
9773,159583,9440200199,39350,C102,R,UN_FORK_IN_STOP,2022-11-30 05:53:16,True,11,22-11-30,2.0,0
9774,159594,9440200199,39350,C102,R,OP_PRESS_MOVEMENT_UP_3_STOP,2022-11-30 05:53:18,True,11,22-11-30,2.0,0
9775,159595,9440200199,39350,C102,R,OP_PRESS_LOCKED_START,2022-11-30 05:53:18,True,11,22-11-30,0.0,0
9776,159604,9440200199,39350,C102,R,OP_PRESS_LOCKED_STOP,2022-11-30 05:53:19,True,11,22-11-30,1.0,0
9777,159616,9440200199,39350,C102,R,UN_VACUUM_START,2022-11-30 05:53:22,True,11,22-11-30,3.0,0
9778,159635,9440200199,39350,C102,R,UN_VACUUM_STOP,2022-11-30 05:53:34,True,11,22-11-30,12.0,0
9779,159636,9440200199,39350,C102,R,UN_TCR_UP_LMR_DOWN_STOP,2022-11-30 05:53:34,True,11,22-11-30,0.0,0
9780,159637,9440200199,39350,C102,R,UN_TCR_UP_LMR_DOWN_START,2022-11-30 05:53:34,True,11,22-11-30,0.0,0
9781,159667,9440200199,39350,C102,R,UN_TCR_DOWN_START,2022-11-30 05:53:40,True,11,22-11-30,6.0,0
9782,159685,9440200199,39350,C102,R,UN_TCR_DOWN_STOP,2022-11-30 05:53:42,True,11,22-11-30,2.0,0
9783,159692,9440200199,39350,C102,R,UN_FORK_OUT_START,2022-11-30 05:53:43,True,11,22-11-30,1.0,0
9784,159706,9440200206,39350,C102,R,LO_LOADER_IN_PRESS_START,2022-11-30 05:53:45,True,11,22-11-30,2.0,0
9785,159707,9440200199,39350,C102,R,UN_FORK_OUT_STOP,2022-11-30 05:53:45,True,11,22-11-30,0.0,0
9786,159734,9440200206,39350,C102,R,LO_LOADER_IN_PRESS_STOP,2022-11-30 05:53:48,True,11,22-11-30,3.0,0
9787,159735,9440200206,39350,C102,R,LO_BLADDER_PRESHAPING_START,2022-11-30 05:53:48,True,11,22-11-30,0.0,0
9788,159778,9440200206,39350,C102,R,LO_BLADDER_PRESHAPING_STOP,2022-11-30 05:53:56,True,11,22-11-30,8.0,0
9789,159779,9440200206,39350,C102,R,LO_BLADDER_VACUUM_START,2022-11-30 05:53:56,True,11,22-11-30,0.0,0
9790,159850,9440200206,39350,C102,R,LO_BLADDER_VACUUM_STOP,2022-11-30 05:54:15,True,11,22-11-30,19.0,0
9791,159851,9440200206,39350,C102,R,LO_LOADER_DOWN_START,2022-11-30 05:54:15,True,11,22-11-30,0.0,0
9792,159877,9440200206,39350,C102,R,LO_LOADER_DOWN_STOP,2022-11-30 05:54:21,True,11,22-11-30,6.0,0
9793,159878,9440200206,39350,C102,R,LO_TCR_DOWN_START,2022-11-30 05:54:21,True,11,22-11-30,0.0,0
9794,159894,9440200206,39350,C102,R,LO_TCR_DOWN_STOP,2022-11-30 05:54:23,True,11,22-11-30,2.0,0
9795,159895,9440200206,39350,C102,R,LO_PRESHAPING_START,2022-11-30 05:54:23,True,11,22-11-30,0.0,0
9796,159965,9440200206,39350,C102,R,LO_PRESHAPING_STOP,2022-11-30 05:54:50,True,11,22-11-30,27.0,0
9797,159966,9440200206,39350,C102,R,LO_LOADER_RELEASE_TIRE_START,2022-11-30 05:54:50,True,11,22-11-30,0.0,0
9798,159969,9440200206,39350,C102,R,LO_LOADER_RELEASE_TIRE_STOP,2022-11-30 05:54:51,True,11,22-11-30,1.0,0
9799,159970,9440200206,39350,C102,R,LO_LOADER_UP_START,2022-11-30 05:54:51,True,11,22-11-30,0.0,0
9800,159989,9440200206,39350,C102,R,LO_LOADER_UP_STOP,2022-11-30 05:54:56,True,11,22-11-30,5.0,0
9801,159990,9440200206,39350,C102,R,LO_LOADER_OUT_START,2022-11-30 05:54:56,True,11,22-11-30,0.0,0
9802,160006,9440200206,39350,C102,R,LO_LOADER_OUT_STOP,2022-11-30 05:54:58,True,11,22-11-30,2.0,0
9803,160007,9440200206,39350,C102,R,CL_UNLOCK_PRESS_START,2022-11-30 05:54:58,True,11,22-11-30,0.0,0
9804,160015,9440200206,39350,C102,R,CL_UNLOCK_PRESS_STOP,2022-11-30 05:55:00,True,11,22-11-30,2.0,0
9805,160016,9440200206,39350,C102,R,CL_PRESS_DOWN_START,2022-11-30 05:55:00,True,11,22-11-30,0.0,0
9806,160039,9440200206,39350,C102,R,CL_STOP_PAUSE_STOP,2022-11-30 05:55:05,True,11,22-11-30,5.0,0
9807,160040,9440200206,39350,C102,R,CL_PRESS_DOWN_2_STOP,2022-11-30 05:55:05,True,11,22-11-30,0.0,0
9808,160041,9440200206,39350,C102,R,CL_PRESS_DOWN_STOP,2022-11-30 05:55:05,True,11,22-11-30,0.0,0
9809,160042,9440200206,39350,C102,R,CL_STOP_PAUSE_2_START,2022-11-30 05:55:05,True,11,22-11-30,0.0,0
9810,160043,9440200206,39350,C102,R,CL_STOP_PAUSE_START,2022-11-30 05:55:05,True,11,22-11-30,0.0,0
9811,160044,9440200206,39350,C102,R,CL_PRESS_DOWN_2_START,2022-11-30 05:55:05,True,11,22-11-30,0.0,0
9812,160088,9440200206,39350,C102,R,CL_STOP_PAUSE_2_STOP,2022-11-30 05:55:18,True,11,22-11-30,13.0,0
9813,160089,9440200206,39350,C102,R,CL_PRESS_DOWN_3_START,2022-11-30 05:55:18,True,11,22-11-30,0.0,0
9814,160142,9440200206,39350,C102,R,CL_PRESS_LOCK_STOP,2022-11-30 05:55:30,True,11,22-11-30,12.0,0
9815,160143,9440200206,39350,C102,R,CL_PRESS_DOWN_3_STOP,2022-11-30 05:55:30,True,11,22-11-30,0.0,0
9816,160144,9440200206,39350,C102,R,CL_SQUEEZE_ON_START,2022-11-30 05:55:30,True,11,22-11-30,0.0,0
9817,160145,9440200206,39350,C102,R,CL_PRESS_LOCK_START,2022-11-30 05:55:30,True,11,22-11-30,0.0,0
9818,160161,9440200206,39350,C102,R,CURING_ON_START,2022-11-30 05:55:36,True,11,22-11-30,6.0,0
9819,160162,9440200206,39350,C102,R,CL_SQUEEZE_ON_STOP,2022-11-30 05:55:36,True,11,22-11-30,0.0,0
9820,170321,9440200206,39350,C102,R,CURING_ON_STOP,2022-11-30 06:15:35,True,11,22-11-30,1199.0,2
9821,170322,9440200206,39350,C102,R,CURING_OFF_START,2022-11-30 06:15:35,True,11,22-11-30,0.0,0
9822,170330,9440200206,39350,C102,R,OP_SQUEEZE_OFF_START,2022-11-30 06:15:36,True,11,22-11-30,1.0,0
9823,170331,9440200206,39350,C102,R,CURING_OFF_STOP,2022-11-30 06:15:36,True,11,22-11-30,0.0,0
9824,170399,9440200206,39350,C102,R,OP_SQUEEZE_OFF_STOP,2022-11-30 06:15:45,True,11,22-11-30,9.0,0
9825,170400,9440200206,39350,C102,R,OP_UNLOCK_PRESS_START,2022-11-30 06:15:45,True,11,22-11-30,0.0,0
9826,170417,9440200206,39350,C102,R,OP_UNLOCK_PRESS_STOP,2022-11-30 06:15:46,True,11,22-11-30,1.0,0
9827,170418,9440200206,39350,C102,R,OP_PRESS_MOVEMENT_UP_START,2022-11-30 06:15:46,True,11,22-11-30,0.0,0
9828,170437,9440200206,39350,C102,R,OP_PRESS_MOVEMENT_UP_STOP,2022-11-30 06:15:48,True,11,22-11-30,2.0,0
9829,170438,9440200206,39350,C102,R,OP_PRESS_STOP_PAUSE_1_START,2022-11-30 06:15:48,True,11,22-11-30,0.0,0
9830,170471,9440200206,39350,C102,R,OP_PRESS_STOP_PAUSE_1_STOP,2022-11-30 06:15:52,True,11,22-11-30,4.0,0
9831,170472,9440200206,39350,C102,R,OP_PRESS_MOVEMENT_UP_1_START,2022-11-30 06:15:52,True,11,22-11-30,0.0,0
9832,170492,9440200206,39350,C102,R,OP_PRESS_MOVEMENT_UP_1_STOP,2022-11-30 06:15:56,True,11,22-11-30,4.0,0
9833,170493,9440200206,39350,C102,R,OP_PRESS_STOP_PAUSE_2_START,2022-11-30 06:15:56,True,11,22-11-30,0.0,0
9834,170511,9440200206,39350,C102,R,OP_PRESS_STOP_PAUSE_2_STOP,2022-11-30 06:16:00,True,11,22-11-30,4.0,0
9835,170512,9440200206,39350,C102,R,OP_PRESS_MOVEMENT_UP_2_START,2022-11-30 06:16:00,True,11,22-11-30,0.0,0
9836,170525,9440200206,39350,C102,R,OP_PRESS_MOVEMENT_UP_2_STOP,2022-11-30 06:16:03,True,11,22-11-30,3.0,0
9837,170526,9440200206,39350,C102,R,OP_PRESS_STOP_PAUSE_3_START,2022-11-30 06:16:03,True,11,22-11-30,0.0,0
9838,170551,9440200206,39350,C102,R,OP_PRESS_STOP_PAUSE_3_STOP,2022-11-30 06:16:07,True,11,22-11-30,4.0,0
9839,170552,9440200206,39350,C102,R,OP_PRESS_MOVEMENT_UP_3_START,2022-11-30 06:16:07,True,11,22-11-30,0.0,0
9840,170594,9440200206,39350,C102,R,UN_LMR_UP_START,2022-11-30 06:16:14,True,11,22-11-30,7.0,0
9841,170618,9440200206,39350,C102,R,UN_LMR_UP_STOP,2022-11-30 06:16:17,True,11,22-11-30,3.0,0
9842,170619,9440200206,39350,C102,R,UN_FORK_IN_START,2022-11-30 06:16:17,True,11,22-11-30,0.0,0
9843,170628,9440200206,39350,C102,R,UN_FORK_IN_STOP,2022-11-30 06:16:19,True,11,22-11-30,2.0,0
9844,170637,9440200206,39350,C102,R,OP_PRESS_MOVEMENT_UP_3_STOP,2022-11-30 06:16:21,True,11,22-11-30,2.0,0
9845,170638,9440200206,39350,C102,R,OP_PRESS_LOCKED_START,2022-11-30 06:16:21,True,11,22-11-30,0.0,0
9846,170642,9440200206,39350,C102,R,OP_PRESS_LOCKED_STOP,2022-11-30 06:16:22,True,11,22-11-30,1.0,0
9847,170678,9440200206,39350,C102,R,UN_VACUUM_START,2022-11-30 06:16:25,True,11,22-11-30,3.0,0
9848,170781,9440200206,39350,C102,R,UN_VACUUM_STOP,2022-11-30 06:16:37,True,11,22-11-30,12.0,0
9849,170782,9440200206,39350,C102,R,UN_TCR_UP_LMR_DOWN_STOP,2022-11-30 06:16:37,True,11,22-11-30,0.0,0
9850,170783,9440200206,39350,C102,R,UN_TCR_UP_LMR_DOWN_START,2022-11-30 06:16:37,True,11,22-11-30,0.0,0
9851,170842,9440200206,39350,C102,R,UN_TCR_DOWN_START,2022-11-30 06:16:44,True,11,22-11-30,7.0,0
9852,170881,9440200206,39350,C102,R,UN_TCR_DOWN_STOP,2022-11-30 06:16:47,True,11,22-11-30,3.0,0
9853,170886,9440200206,39350,C102,R,UN_FORK_OUT_START,2022-11-30 06:16:48,True,11,22-11-30,1.0,0
9854,170896,9440200207,39350,C102,R,LO_LOADER_IN_PRESS_START,2022-11-30 06:16:50,True,11,22-11-30,2.0,0
9855,170899,9440200206,39350,C102,R,UN_FORK_OUT_STOP,2022-11-30 06:16:50,True,11,22-11-30,0.0,0
9856,170921,9440200207,39350,C102,R,LO_LOADER_IN_PRESS_STOP,2022-11-30 06:16:53,True,11,22-11-30,3.0,0
9857,170922,9440200207,39350,C102,R,LO_BLADDER_PRESHAPING_START,2022-11-30 06:16:53,True,11,22-11-30,0.0,0
9858,170974,9440200207,39350,C102,R,LO_BLADDER_PRESHAPING_STOP,2022-11-30 06:17:01,True,11,22-11-30,8.0,0
9859,170975,9440200207,39350,C102,R,LO_BLADDER_VACUUM_START,2022-11-30 06:17:01,True,11,22-11-30,0.0,0
9860,171158,9440200207,39350,C102,R,LO_BLADDER_VACUUM_STOP,2022-11-30 06:17:22,True,11,22-11-30,21.0,0
9861,171159,9440200207,39350,C102,R,LO_LOADER_DOWN_START,2022-11-30 06:17:22,True,11,22-11-30,0.0,0
9862,171196,9440200207,39350,C102,R,LO_LOADER_DOWN_STOP,2022-11-30 06:17:27,True,11,22-11-30,5.0,0
9863,171197,9440200207,39350,C102,R,LO_TCR_DOWN_START,2022-11-30 06:17:27,True,11,22-11-30,0.0,0
9864,171231,9440200207,39350,C102,R,LO_TCR_DOWN_STOP,2022-11-30 06:17:30,True,11,22-11-30,3.0,0
9865,171232,9440200207,39350,C102,R,LO_PRESHAPING_START,2022-11-30 06:17:30,True,11,22-11-30,0.0,0
9866,171519,9440200207,39350,C102,R,LO_PRESHAPING_STOP,2022-11-30 06:18:01,True,11,22-11-30,31.0,0
9867,171520,9440200207,39350,C102,R,LO_LOADER_RELEASE_TIRE_STOP,2022-11-30 06:18:01,True,11,22-11-30,0.0,0
9868,171521,9440200207,39350,C102,R,LO_LOADER_UP_START,2022-11-30 06:18:01,True,11,22-11-30,0.0,0
9869,171522,9440200207,39350,C102,R,LO_LOADER_RELEASE_TIRE_START,2022-11-30 06:18:01,True,11,22-11-30,0.0,0
9870,171582,9440200207,39350,C102,R,LO_LOADER_UP_STOP,2022-11-30 06:18:07,True,11,22-11-30,6.0,0
9871,171583,9440200207,39350,C102,R,LO_LOADER_OUT_START,2022-11-30 06:18:07,True,11,22-11-30,0.0,0
9872,171609,9440200207,39350,C102,R,LO_LOADER_OUT_STOP,2022-11-30 06:18:09,True,11,22-11-30,2.0,0
9873,171610,9440200207,39350,C102,R,CL_UNLOCK_PRESS_START,2022-11-30 06:18:09,True,11,22-11-30,0.0,0
9874,171617,9440200207,39350,C102,R,CL_UNLOCK_PRESS_STOP,2022-11-30 06:18:11,True,11,22-11-30,2.0,0
9875,171645,9440200207,39350,C102,R,CL_PRESS_DOWN_START,2022-11-30 06:18:14,True,11,22-11-30,3.0,0
9876,171679,9440200207,39350,C102,R,CL_STOP_PAUSE_STOP,2022-11-30 06:18:17,True,11,22-11-30,3.0,0
9877,171680,9440200207,39350,C102,R,CL_PRESS_DOWN_STOP,2022-11-30 06:18:17,True,11,22-11-30,0.0,0
9878,171681,9440200207,39350,C102,R,CL_STOP_PAUSE_START,2022-11-30 06:18:17,True,11,22-11-30,0.0,0
9879,171682,9440200207,39350,C102,R,CL_PRESS_DOWN_2_START,2022-11-30 06:18:17,True,11,22-11-30,0.0,0
9880,171685,9440200207,39350,C102,R,CL_PRESS_DOWN_2_STOP,2022-11-30 06:18:18,True,11,22-11-30,1.0,0
9881,171686,9440200207,39350,C102,R,CL_STOP_PAUSE_2_START,2022-11-30 06:18:18,True,11,22-11-30,0.0,0
9882,171801,9440200207,39350,C102,R,CL_STOP_PAUSE_2_STOP,2022-11-30 06:18:31,True,11,22-11-30,13.0,0
9883,171802,9440200207,39350,C102,R,CL_PRESS_DOWN_3_START,2022-11-30 06:18:31,True,11,22-11-30,0.0,0
9884,171940,9440200207,39350,C102,R,CL_PRESS_LOCK_STOP,2022-11-30 06:18:43,True,11,22-11-30,12.0,0
9885,171941,9440200207,39350,C102,R,CL_PRESS_DOWN_3_STOP,2022-11-30 06:18:43,True,11,22-11-30,0.0,0
9886,171942,9440200207,39350,C102,R,CL_SQUEEZE_ON_START,2022-11-30 06:18:43,True,11,22-11-30,0.0,0
9887,171943,9440200207,39350,C102,R,CL_PRESS_LOCK_START,2022-11-30 06:18:43,True,11,22-11-30,0.0,0
9888,172022,9440200207,39350,C102,R,CURING_ON_START,2022-11-30 06:18:49,True,11,22-11-30,6.0,0
9889,172023,9440200207,39350,C102,R,CL_SQUEEZE_ON_STOP,2022-11-30 06:18:49,True,11,22-11-30,0.0,0
9890,182495,9440200207,39350,C102,R,OP_SQUEEZE_OFF_START,2022-11-30 06:38:47,True,11,22-11-30,1198.0,2
9891,182496,9440200207,39350,C102,R,CURING_ON_STOP,2022-11-30 06:38:47,True,11,22-11-30,0.0,0
9892,182497,9440200207,39350,C102,R,CURING_OFF_STOP,2022-11-30 06:38:47,True,11,22-11-30,0.0,0
9893,182498,9440200207,39350,C102,R,CURING_OFF_START,2022-11-30 06:38:47,True,11,22-11-30,0.0,0
9894,182570,9440200207,39350,C102,R,OP_SQUEEZE_OFF_STOP,2022-11-30 06:38:56,True,11,22-11-30,9.0,0
9895,182571,9440200207,39350,C102,R,OP_UNLOCK_PRESS_START,2022-11-30 06:38:56,True,11,22-11-30,0.0,0
9896,182586,9440200207,39350,C102,R,OP_UNLOCK_PRESS_STOP,2022-11-30 06:38:58,True,11,22-11-30,2.0,0
9897,182587,9440200207,39350,C102,R,OP_PRESS_MOVEMENT_UP_START,2022-11-30 06:38:58,True,11,22-11-30,0.0,0
9898,182597,9440200207,39350,C102,R,OP_PRESS_MOVEMENT_UP_STOP,2022-11-30 06:38:59,True,11,22-11-30,1.0,0
9899,182598,9440200207,39350,C102,R,OP_PRESS_STOP_PAUSE_1_START,2022-11-30 06:38:59,True,11,22-11-30,0.0,0
9900,182641,9440200207,39350,C102,R,OP_PRESS_STOP_PAUSE_1_STOP,2022-11-30 06:39:03,True,11,22-11-30,4.0,0
9901,182642,9440200207,39350,C102,R,OP_PRESS_MOVEMENT_UP_1_START,2022-11-30 06:39:03,True,11,22-11-30,0.0,0
9902,182691,9440200207,39350,C102,R,OP_PRESS_MOVEMENT_UP_1_STOP,2022-11-30 06:39:07,True,11,22-11-30,4.0,0
9903,182692,9440200207,39350,C102,R,OP_PRESS_STOP_PAUSE_2_START,2022-11-30 06:39:07,True,11,22-11-30,0.0,0
9904,182729,9440200207,39350,C102,R,OP_PRESS_STOP_PAUSE_2_STOP,2022-11-30 06:39:11,True,11,22-11-30,4.0,0
9905,182730,9440200207,39350,C102,R,OP_PRESS_MOVEMENT_UP_2_START,2022-11-30 06:39:11,True,11,22-11-30,0.0,0
9906,182762,9440200207,39350,C102,R,OP_PRESS_MOVEMENT_UP_2_STOP,2022-11-30 06:39:14,True,11,22-11-30,3.0,0
9907,182763,9440200207,39350,C102,R,OP_PRESS_STOP_PAUSE_3_START,2022-11-30 06:39:14,True,11,22-11-30,0.0,0
9908,182796,9440200207,39350,C102,R,OP_PRESS_STOP_PAUSE_3_STOP,2022-11-30 06:39:18,True,11,22-11-30,4.0,0
9909,182797,9440200207,39350,C102,R,OP_PRESS_MOVEMENT_UP_3_START,2022-11-30 06:39:18,True,11,22-11-30,0.0,0
9910,182846,9440200207,39350,C102,R,UN_LMR_UP_START,2022-11-30 06:39:25,True,11,22-11-30,7.0,0
9911,182882,9440200207,39350,C102,R,UN_LMR_UP_STOP,2022-11-30 06:39:28,True,11,22-11-30,3.0,0
9912,182883,9440200207,39350,C102,R,UN_FORK_IN_START,2022-11-30 06:39:28,True,11,22-11-30,0.0,0
9913,182908,9440200207,39350,C102,R,UN_FORK_IN_STOP,2022-11-30 06:39:30,True,11,22-11-30,2.0,0
9914,182922,9440200207,39350,C102,R,OP_PRESS_MOVEMENT_UP_3_STOP,2022-11-30 06:39:32,True,11,22-11-30,2.0,0
9915,182923,9440200207,39350,C102,R,OP_PRESS_LOCKED_STOP,2022-11-30 06:39:32,True,11,22-11-30,0.0,0
9916,182924,9440200207,39350,C102,R,OP_PRESS_LOCKED_START,2022-11-30 06:39:32,True,11,22-11-30,0.0,0
9917,182958,9440200207,39350,C102,R,UN_VACUUM_START,2022-11-30 06:39:35,True,11,22-11-30,3.0,0
9918,183075,9440200207,39350,C102,R,UN_VACUUM_STOP,2022-11-30 06:39:47,True,11,22-11-30,12.0,0
9919,183076,9440200207,39350,C102,R,UN_TCR_UP_LMR_DOWN_STOP,2022-11-30 06:39:47,True,11,22-11-30,0.0,0
9920,183077,9440200207,39350,C102,R,UN_TCR_UP_LMR_DOWN_START,2022-11-30 06:39:47,True,11,22-11-30,0.0,0
9921,183123,9440200207,39350,C102,R,UN_TCR_DOWN_START,2022-11-30 06:39:53,True,11,22-11-30,6.0,0
9922,183152,9440200207,39350,C102,R,UN_TCR_DOWN_STOP,2022-11-30 06:39:56,True,11,22-11-30,3.0,0
9923,183157,9440200207,39350,C102,R,UN_FORK_OUT_START,2022-11-30 06:39:57,True,11,22-11-30,1.0,0
9924,183177,9440200207,39350,C102,R,UN_FORK_OUT_STOP,2022-11-30 06:39:59,True,11,22-11-30,2.0,0
9925,183188,9440200208,39350,C102,R,LO_LOADER_IN_PRESS_START,2022-11-30 06:40:00,True,11,22-11-30,1.0,0
9926,183198,9440200208,39350,C102,R,LO_LOADER_IN_PRESS_STOP,2022-11-30 06:40:02,True,11,22-11-30,2.0,0
9927,183199,9440200208,39350,C102,R,LO_BLADDER_PRESHAPING_START,2022-11-30 06:40:02,True,11,22-11-30,0.0,0
9928,183232,9440200208,39350,C102,R,LO_BLADDER_PRESHAPING_STOP,2022-11-30 06:40:10,True,11,22-11-30,8.0,0
9929,183233,9440200208,39350,C102,R,LO_BLADDER_VACUUM_START,2022-11-30 06:40:10,True,11,22-11-30,0.0,0
9930,183401,9440200208,39350,C102,R,LO_BLADDER_VACUUM_STOP,2022-11-30 06:40:30,True,11,22-11-30,20.0,0
9931,183402,9440200208,39350,C102,R,LO_LOADER_DOWN_START,2022-11-30 06:40:30,True,11,22-11-30,0.0,0
9932,183467,9440200208,39350,C102,R,LO_LOADER_DOWN_STOP,2022-11-30 06:40:36,True,11,22-11-30,6.0,0
9933,183468,9440200208,39350,C102,R,LO_TCR_DOWN_START,2022-11-30 06:40:36,True,11,22-11-30,0.0,0
9934,183493,9440200208,39350,C102,R,LO_TCR_DOWN_STOP,2022-11-30 06:40:39,True,11,22-11-30,3.0,0
9935,183494,9440200208,39350,C102,R,LO_PRESHAPING_START,2022-11-30 06:40:39,True,11,22-11-30,0.0,0
9936,183697,9440200208,39350,C102,R,LO_PRESHAPING_STOP,2022-11-30 06:41:10,True,11,22-11-30,31.0,0
9937,183698,9440200208,39350,C102,R,LO_LOADER_RELEASE_TIRE_STOP,2022-11-30 06:41:10,True,11,22-11-30,0.0,0
9938,183699,9440200208,39350,C102,R,LO_LOADER_UP_START,2022-11-30 06:41:10,True,11,22-11-30,0.0,0
9939,183700,9440200208,39350,C102,R,LO_LOADER_RELEASE_TIRE_START,2022-11-30 06:41:10,True,11,22-11-30,0.0,0
9940,183729,9440200208,39350,C102,R,LO_LOADER_UP_STOP,2022-11-30 06:41:15,True,11,22-11-30,5.0,0
9941,183730,9440200208,39350,C102,R,LO_LOADER_OUT_START,2022-11-30 06:41:15,True,11,22-11-30,0.0,0
9942,183741,9440200208,39350,C102,R,LO_LOADER_OUT_STOP,2022-11-30 06:41:18,True,11,22-11-30,3.0,0
9943,183742,9440200208,39350,C102,R,CL_UNLOCK_PRESS_START,2022-11-30 06:41:18,True,11,22-11-30,0.0,0
9944,183755,9440200208,39350,C102,R,CL_UNLOCK_PRESS_STOP,2022-11-30 06:41:19,True,11,22-11-30,1.0,0
9945,183784,9440200208,39350,C102,R,CL_PRESS_DOWN_START,2022-11-30 06:41:24,True,11,22-11-30,5.0,0
9946,183795,9440200208,39350,C102,R,CL_STOP_PAUSE_STOP,2022-11-30 06:41:27,True,11,22-11-30,3.0,0
9947,183796,9440200208,39350,C102,R,CL_PRESS_DOWN_2_STOP,2022-11-30 06:41:27,True,11,22-11-30,0.0,0
9948,183797,9440200208,39350,C102,R,CL_PRESS_DOWN_STOP,2022-11-30 06:41:27,True,11,22-11-30,0.0,0
9949,183798,9440200208,39350,C102,R,CL_STOP_PAUSE_2_START,2022-11-30 06:41:27,True,11,22-11-30,0.0,0
9950,183799,9440200208,39350,C102,R,CL_STOP_PAUSE_START,2022-11-30 06:41:27,True,11,22-11-30,0.0,0
9951,183800,9440200208,39350,C102,R,CL_PRESS_DOWN_2_START,2022-11-30 06:41:27,True,11,22-11-30,0.0,0
9952,183912,9440200208,39350,C102,R,CL_STOP_PAUSE_2_STOP,2022-11-30 06:41:40,True,11,22-11-30,13.0,0
9953,183913,9440200208,39350,C102,R,CL_PRESS_DOWN_3_START,2022-11-30 06:41:40,True,11,22-11-30,0.0,0
9954,184041,9440200208,39350,C102,R,CL_PRESS_DOWN_3_STOP,2022-11-30 06:41:52,True,11,22-11-30,12.0,0
9955,184042,9440200208,39350,C102,R,CL_PRESS_LOCK_START,2022-11-30 06:41:52,True,11,22-11-30,0.0,0
9956,184053,9440200208,39350,C102,R,CL_PRESS_LOCK_STOP,2022-11-30 06:41:53,True,11,22-11-30,1.0,0
9957,184054,9440200208,39350,C102,R,CL_SQUEEZE_ON_START,2022-11-30 06:41:53,True,11,22-11-30,0.0,0
9958,184102,9440200208,39350,C102,R,CURING_ON_START,2022-11-30 06:41:58,True,11,22-11-30,5.0,0
9959,184103,9440200208,39350,C102,R,CL_SQUEEZE_ON_STOP,2022-11-30 06:41:58,True,11,22-11-30,0.0,0
9960,194572,9440200208,39350,C102,R,OP_SQUEEZE_OFF_START,2022-11-30 07:01:57,True,11,22-11-30,1199.0,2
9961,194573,9440200208,39350,C102,R,CURING_ON_STOP,2022-11-30 07:01:57,True,11,22-11-30,0.0,0
9962,194574,9440200208,39350,C102,R,CURING_OFF_STOP,2022-11-30 07:01:57,True,11,22-11-30,0.0,0
9963,194575,9440200208,39350,C102,R,CURING_OFF_START,2022-11-30 07:01:57,True,11,22-11-30,0.0,0
9964,194678,9440200208,39350,C102,R,OP_SQUEEZE_OFF_STOP,2022-11-30 07:02:06,True,11,22-11-30,9.0,0
9965,194679,9440200208,39350,C102,R,OP_UNLOCK_PRESS_START,2022-11-30 07:02:06,True,11,22-11-30,0.0,0
9966,194698,9440200208,39350,C102,R,OP_UNLOCK_PRESS_STOP,2022-11-30 07:02:08,True,11,22-11-30,2.0,0
9967,194699,9440200208,39350,C102,R,OP_PRESS_MOVEMENT_UP_START,2022-11-30 07:02:08,True,11,22-11-30,0.0,0
9968,194707,9440200208,39350,C102,R,OP_PRESS_MOVEMENT_UP_STOP,2022-11-30 07:02:09,True,11,22-11-30,1.0,0
9969,194708,9440200208,39350,C102,R,OP_PRESS_STOP_PAUSE_1_START,2022-11-30 07:02:09,True,11,22-11-30,0.0,0
9970,194750,9440200208,39350,C102,R,OP_PRESS_STOP_PAUSE_1_STOP,2022-11-30 07:02:13,True,11,22-11-30,4.0,0
9971,194751,9440200208,39350,C102,R,OP_PRESS_MOVEMENT_UP_1_START,2022-11-30 07:02:13,True,11,22-11-30,0.0,0
9972,194808,9440200208,39350,C102,R,OP_PRESS_MOVEMENT_UP_1_STOP,2022-11-30 07:02:18,True,11,22-11-30,5.0,0
9973,194809,9440200208,39350,C102,R,OP_PRESS_STOP_PAUSE_2_START,2022-11-30 07:02:18,True,11,22-11-30,0.0,0
9974,194830,9440200208,39350,C102,R,OP_PRESS_STOP_PAUSE_2_STOP,2022-11-30 07:02:22,True,11,22-11-30,4.0,0
9975,194831,9440200208,39350,C102,R,OP_PRESS_MOVEMENT_UP_2_START,2022-11-30 07:02:22,True,11,22-11-30,0.0,0
9976,194842,9440200208,39350,C102,R,OP_PRESS_MOVEMENT_UP_2_STOP,2022-11-30 07:02:25,True,11,22-11-30,3.0,0
9977,194843,9440200208,39350,C102,R,OP_PRESS_STOP_PAUSE_3_START,2022-11-30 07:02:25,True,11,22-11-30,0.0,0
9978,194878,9440200208,39350,C102,R,OP_PRESS_STOP_PAUSE_3_STOP,2022-11-30 07:02:29,True,11,22-11-30,4.0,0
9979,194879,9440200208,39350,C102,R,OP_PRESS_MOVEMENT_UP_3_START,2022-11-30 07:02:29,True,11,22-11-30,0.0,0
9980,194920,9440200208,39350,C102,R,UN_LMR_UP_START,2022-11-30 07:02:36,True,11,22-11-30,7.0,0
9981,194939,9440200208,39350,C102,R,UN_LMR_UP_STOP,2022-11-30 07:02:38,True,11,22-11-30,2.0,0
9982,194940,9440200208,39350,C102,R,UN_FORK_IN_START,2022-11-30 07:02:38,True,11,22-11-30,0.0,0
9983,194966,9440200208,39350,C102,R,UN_FORK_IN_STOP,2022-11-30 07:02:41,True,11,22-11-30,3.0,0
